spr+ ruk trajanje
27091 10 7
414425 1 3
130885 11 9
305392 32 5
189183 18 10
421339 2 9
338604 8 8
95242 12 6
11103 17 2
275493 49 6
425181 48 2
469068 46 1
361279 11 7
169212 45 2
201984 25 5
206081 3 1
436994 3 11
297724 21 2
457368 25 10
4401 3 11
434824 39 9
446231 10 10
298261 25 7
287489 29 4
181870 36 11
74526 12 6
282277 43 3
396180 13 10
184100 13 4
406122 42 6
270243 4 9
268868 6 1
318766 1 8
425254 16 3
272541 39 10
310296 49 8
363236 44 4
109463 47 10
265591 12 8
191823 29 3
50215 4 1
398112 18 8
451206 22 1
191646 43 1
340580 18 5
219364 21 7
184051 21 5
250163 8 10
394878 13 11
310068 5 11
413736 20 10
215919 38 7
415447 39 9
414841 36 3
250332 6 11
84688 37 4
406167 28 6
345650 36 6
230924 30 9
8033 24 9
393096 16 8
162516 6 7
323469 44 10
368933 43 2
406256 26 11
23105 18 8
129921 5 7
369732 1 7
423939 39 3
373513 26 4
333085 27 10
496868 15 10
323277 17 9
63369 12 8
214239 29 1
444852 32 10
73050 37 7
35782 17 5
345031 39 5
359924 13 11
451304 31 1
334239 20 9
28569 18 9
259835 19 6
99384 34 6
276650 45 4
170646 1 4
225224 4 11
436207 7 7
487522 31 7
198797 35 2
179344 26 7
264904 10 2
423349 3 10
63273 48 3
41620 38 8
162692 25 11
461661 12 9
275910 41 9
389580 39 7
202666 33 2
177203 40 1
363181 37 3
288071 32 9
353066 14 1
305093 35 4
461422 42 6
455470 48 8
40716 32 4
151622 37 10
43369 44 8
365806 11 10
152065 36 3
239166 18 2
341888 47 2
130765 7 2
363048 33 10
137170 7 10
116914 42 5
312675 47 2
466972 37 9
58246 32 4
497341 6 2
91758 11 3
145157 42 1
495178 10 11
146482 10 7
37379 47 7
219211 39 3
380906 47 9
418005 24 10
76075 48 2
103763 22 9
415089 37 1
133518 3 5
181685 44 2
127087 33 1
41902 30 2
449205 2 9
307410 39 9
401074 11 9
443620 3 3
260669 32 9
465520 6 8
12023 41 2
240375 36 2
155563 11 1
40843 9 4
145138 33 4
422294 6 4
417088 12 4
179346 12 7
473210 40 11
111396 26 10
146939 44 7
374750 28 6
44473 35 10
168817 37 10
212425 26 6
180275 48 3
337009 46 2
398947 20 7
278962 34 11
315483 37 7
116406 46 9
37769 46 9
37738 4 11
258315 22 9
423831 25 10
1503 18 6
404665 37 7
106129 46 4
411208 20 4
67025 46 8
273092 7 5
200269 25 10
487200 47 10
248983 32 9
458380 8 2
100197 2 5
277752 8 7
266890 5 9
318720 38 3
122304 12 5
265535 5 8
142125 27 2
108461 4 4
415395 36 6
136701 33 8
258672 13 3
450532 41 9
71087 27 11
445007 12 7
100859 30 6
25277 2 3
378555 3 1
479317 35 1
17324 2 7
313379 27 5
20381 5 2
454152 24 9
66750 2 2
302329 14 7
257488 46 8
487503 35 3
375233 22 10
447054 33 6
393789 41 5
97049 28 6
5847 24 3
73501 8 1
376876 31 6
139158 34 11
443128 26 3
470249 40 1
312232 16 10
153210 2 9
264682 35 2
95625 17 10
148570 30 8
489461 44 8
353036 38 4
354635 16 2
89118 41 7
295982 7 4
103171 13 2
158616 44 8
27498 21 8
364905 21 10
315465 23 10
226497 28 4
203740 32 3
63085 48 8
110508 14 10
16306 46 11
45365 24 5
151049 23 10
432442 3 10
461056 10 5
239244 23 11
182109 15 5
473980 24 9
289184 31 11
244759 43 1
188359 2 7
139182 33 9
176600 44 8
185269 32 3
243724 5 9
168553 39 8
58433 3 4
292880 17 8
79216 19 11
228286 6 10
308922 29 10
293962 7 11
144398 47 1
292491 30 11
492114 49 5
134286 40 10
311293 18 2
29990 46 10
163937 8 8
263152 41 10
283645 13 8
324805 41 11
94907 43 6
893 9 2
237925 39 8
393299 4 9
278476 21 1
100557 15 10
485682 14 4
188661 21 3
370693 13 7
237682 15 7
257203 3 6
352835 12 9
51472 3 2
342123 45 7
367409 17 6
436579 18 6
83129 11 1
4620 35 11
10805 6 1
30255 23 11
214513 19 1
342154 3 5
149319 42 9
289061 15 5
345565 24 5
358013 17 3
427781 1 7
492790 6 5
161939 40 1
58202 24 2
354840 48 7
483158 3 3
111219 48 9
401566 25 7
429505 23 11
375026 39 11
327910 34 7
151230 18 11
233987 21 4
316343 3 5
468308 15 7
264632 40 11
438587 29 2
232687 33 6
151468 6 10
104873 14 4
175753 23 1
363056 26 11
498076 19 2
15566 35 5
493742 39 7
196253 49 6
378704 26 3
435977 2 11
386513 38 8
104091 26 4
236076 38 9
185848 2 1
117611 39 3
128493 27 2
11701 38 9
469891 48 1
115424 27 1
129558 40 1
211880 23 4
108103 23 5
173562 23 2
37075 27 8
484632 16 5
40124 28 4
180827 4 1
311680 23 4
498665 4 7
221137 30 2
314328 14 3
157019 32 10
417456 43 6
128615 7 2
431594 29 6
164339 31 6
463323 29 10
322990 43 11
102363 9 1
270993 48 6
17808 27 9
127590 4 1
221311 16 4
460409 34 3
382948 40 9
111111 47 10
425999 2 6
366447 43 1
331543 6 3
307207 38 6
374847 44 4
366149 24 2
169399 39 10
359721 34 9
221757 18 2
89326 8 2
364383 34 3
42712 25 11
343434 41 5
32243 12 4
18301 14 10
258215 43 5
78618 42 2
227057 46 11
293722 19 3
173951 26 8
433332 19 7
266788 33 1
17324 1 2
274342 36 4
40437 15 7
34924 30 7
87639 46 8
251989 38 2
264105 33 2
322052 5 9
284137 22 2
78139 12 5
355257 21 10
40907 36 9
413958 2 10
338818 37 5
174761 39 6
179627 1 11
172859 49 3
456916 30 8
184532 5 5
339155 16 4
133574 41 8
264451 28 11
365687 17 6
108397 20 11
161977 15 8
302310 30 4
156465 39 11
312714 20 11
134882 35 4
430153 30 4
319561 39 9
169612 43 3
381505 47 4
270920 19 7
404681 31 4
191674 2 2
245768 38 10
419892 9 6
374241 22 10
278008 31 2
250516 29 10
313840 25 4
439321 18 9
31302 31 10
268922 34 2
332092 29 10
415252 8 4
146274 43 10
353914 11 5
34019 43 8
148132 13 3
371282 3 7
327986 31 2
144934 36 9
250089 39 2
284510 14 8
143587 46 6
121037 26 5
50411 20 3
370899 37 11
199307 16 9
198446 39 8
497585 8 2
245908 3 2
24390 43 8
88399 40 1
352529 5 10
149648 6 11
249653 3 3
131416 3 7
61132 15 2
205257 26 4
238725 8 11
498363 21 1
282669 14 2
441024 20 9
464848 43 2
355884 12 8
399034 35 6
290195 2 5
159981 27 4
195351 3 1
443543 6 8
358053 14 2
62153 14 8
78059 22 3
117277 45 1
365488 24 10
375061 6 5
158812 20 4
477275 31 7
371746 40 1
128968 41 9
260507 4 4
288989 33 11
247442 9 5
298336 43 10
239717 13 11
353098 19 9
428760 14 6
278273 40 4
110528 9 11
3905 8 2
132774 25 5
456268 15 10
25943 34 2
237580 31 8
103086 18 1
375923 11 9
271158 34 2
492484 2 7
88423 36 3
174655 19 3
145915 23 4
485775 17 1
454182 27 8
256503 33 11
35672 46 3
97442 6 6
239259 3 2
45641 3 5
183697 13 8
477719 21 2
41502 45 3
163142 22 6
498394 22 3
212363 7 8
112977 34 10
166071 46 5
440139 37 3
454 26 2
346101 46 4
216803 15 8
116265 40 7
384234 49 8
238566 17 10
319177 47 8
50315 17 9
119493 22 3
143467 41 6
252408 33 4
303530 29 6
137479 14 11
313116 11 9
321571 37 9
421852 11 9
227275 23 8
302386 48 6
22578 16 5
383310 34 10
112341 16 3
410361 8 8
428102 14 11
415747 41 1
25240 27 2
253626 35 8
175635 38 9
81723 31 6
390249 29 1
386664 2 9
49229 23 5
381963 43 10
450488 24 6
40136 10 6
30657 1 10
85008 42 8
293622 25 8
420940 9 3
485235 14 4
414872 14 10
255827 23 4
270491 49 2
109116 35 9
446458 29 10
348815 18 7
5636 12 6
87465 47 11
333101 9 8
366496 31 7
138236 23 7
487093 38 6
5398 13 6
370128 46 7
104734 18 4
172896 43 1
447677 45 10
190786 45 11
280752 18 6
38943 47 2
363726 43 9
161227 37 3
247857 1 1
30261 11 2
85311 13 7
177587 12 8
216439 41 11
238581 27 10
374801 48 1
285971 16 4
112852 34 10
142048 9 11
195738 29 1
337088 48 10
451628 2 5
51363 22 10
48638 27 5
43117 9 9
213986 19 8
133138 46 2
423660 47 11
9155 40 10
247180 3 9
270049 35 7
229584 28 1
289581 34 10
313472 10 10
410440 45 7
5531 1 2
109289 9 2
5043 38 7
37511 12 7
382197 44 8
403990 48 4
175703 47 10
451622 6 11
295385 30 2
351687 11 3
276019 29 3
204882 14 1
454165 3 9
273664 28 9
172300 19 9
300036 45 2
325841 38 2
305155 39 7
112627 46 6
399998 40 10
272926 6 5
27308 11 5
360693 11 9
192683 5 6
224303 20 8
361154 48 5
272631 25 10
36415 43 8
131152 28 6
57002 13 11
298241 35 5
15214 14 9
12749 2 7
141759 38 6
100982 30 6
378330 18 6
150545 20 8
432745 18 7
32186 12 3
279983 31 4
459923 19 7
358170 31 10
300911 17 7
475771 1 11
464202 3 5
183495 40 8
441672 43 6
141175 48 11
232828 34 1
266827 13 3
40107 19 5
464331 26 1
332762 19 4
436136 39 10
214953 19 1
370496 35 5
199582 22 5
119386 43 10
246173 43 5
84430 20 3
407592 18 7
475545 7 9
419200 4 3
150388 35 10
42765 8 8
385568 22 6
270530 19 1
164275 34 1
256055 20 8
349999 47 9
31656 31 6
97071 2 10
172610 41 7
382265 13 9
190474 45 9
475375 15 2
280609 12 2
169412 22 4
30062 12 7
322631 16 6
91040 15 6
39983 2 8
306446 43 8
27724 10 11
294239 36 11
346385 22 9
50461 38 8
436777 43 10
82100 18 9
406474 19 8
62900 7 6
455682 47 7
333821 26 7
48676 23 10
368955 18 7
430477 35 11
446845 26 3
244320 26 9
403571 13 11
325606 29 11
306428 29 4
350754 25 4
36516 25 10
498756 49 1
122073 20 11
216679 15 11
315727 16 2
193236 25 1
280343 8 7
198076 6 6
143744 48 2
302128 36 3
22767 45 6
89876 11 1
160721 14 11
166690 38 3
227466 3 1
167310 28 2
423577 10 9
254517 33 7
267299 39 8
473933 47 10
492676 8 10
477531 9 4
418194 12 3
127950 28 6
420048 14 3
240715 28 1
359097 17 10
41288 24 1
35679 10 8
168641 10 8
457531 29 11
405104 17 5
316492 25 10
251178 23 10
309803 19 10
292780 38 7
6208 12 6
83849 22 8
41813 16 2
269661 25 8
39403 8 9
425382 6 10
292396 2 4
380061 5 11
97451 49 10
209008 5 1
496291 15 3
163129 48 10
479010 8 2
20752 34 5
73946 44 6
96590 5 6
104797 14 11
481570 13 10
378419 23 7
240245 2 9
312043 15 11
435886 35 3
288490 14 6
65472 29 10
397318 39 9
311928 6 3
36396 49 2
333784 4 6
62868 13 1
425649 26 1
310219 39 8
115585 17 5
422179 49 9
239452 39 9
288244 12 4
438309 33 4
70813 16 11
406051 38 8
2893 16 4
272069 23 10
200080 19 1
456642 38 9
445793 48 2
257439 34 8
242119 31 2
394004 7 11
78716 10 3
50690 35 3
399039 4 9
230613 28 7
95278 46 4
297738 12 4
448373 49 9
481357 49 1
249365 48 4
194849 3 6
311508 23 10
379211 35 6
149153 5 7
138991 32 3
49956 9 8
133420 15 4
195276 45 3
349507 32 6
324924 33 4
56162 43 10
82931 10 5
391333 35 6
249719 42 3
238517 4 4
499177 20 10
487734 43 5
485347 13 9
417006 39 7
235461 35 6
260930 1 1
341714 44 10
282409 14 9
37940 44 4
269585 28 2
312575 13 1
421945 18 2
39082 5 2
22262 36 10
60828 18 3
365616 45 9
42946 41 7
289179 21 1
156026 16 10
229086 35 10
239130 14 4
390954 17 1
344166 8 10
42483 35 2
479343 16 9
368130 38 7
8964 4 5
32644 47 8
110511 35 7
350501 30 5
288745 45 6
452743 31 1
120674 11 7
44294 19 9
167378 29 4
415454 12 9
83539 6 1
102124 25 3
209264 36 11
279610 6 9
74347 35 2
330736 39 3
389055 25 3
351916 7 2
152088 26 3
103240 21 11
173922 47 6
476735 13 2
71654 43 6
147163 28 10
267171 31 8
301481 5 7
367121 34 6
226145 47 5
71145 11 4
158151 34 8
110919 15 10
499772 13 10
268785 12 3
485806 18 8
101334 12 10
238507 9 6
63604 43 11
31261 46 2
377847 15 6
330496 17 8
133172 1 9
348096 27 3
6758 16 1
238721 47 5
145837 4 5
327071 30 5
324089 13 2
486987 18 11
420750 45 8
125518 33 1
195027 49 6
415189 10 2
282175 25 6
135144 34 9
80294 11 9
6349 44 6
62499 13 1
268403 8 4
125950 22 4
21317 30 2
275661 46 7
309907 44 1
433002 24 1
419884 14 6
171911 1 1
163373 15 10
423904 2 5
364397 12 1
66019 2 7
143037 6 2
401808 37 7
151418 15 1
139697 15 11
439312 42 4
401191 26 10
313394 40 2
440522 23 1
50180 35 1
304932 28 6
63234 38 1
281743 16 2
409022 29 1
299582 28 9
104891 43 5
372333 12 10
124666 27 2
495309 43 10
461692 40 6
237998 20 3
479419 11 11
139297 3 2
368582 16 10
178699 1 2
452904 29 8
227335 41 7
146580 22 6
271820 9 8
408065 14 2
331355 16 3
282242 6 8
363685 7 4
468539 13 5
424717 29 11
176808 40 11
200025 26 4
337110 28 6
86235 43 2
64590 43 10
420591 34 10
290497 30 7
444872 13 8
353975 45 11
108996 2 5
349984 37 9
285305 49 7
306006 24 9
25535 31 7
101479 41 1
414431 13 5
431660 26 1
259245 15 8
74468 35 10
150471 10 3
69716 17 11
266982 38 8
283023 17 11
430703 48 1
13257 16 10
54402 1 8
485713 4 10
474497 24 7
410119 43 9
442619 29 5
273311 20 10
249094 40 9
183806 15 10
402253 31 7
55744 34 8
201460 13 11
399391 18 9
18815 7 2
463575 46 4
57557 7 4
437898 41 1
124534 5 3
32330 5 5
370511 1 7
96355 47 2
202949 11 2
326233 6 8
3054 45 4
262916 32 11
46374 20 10
86850 6 3
252600 33 2
294025 22 9
140508 47 11
353634 49 2
463167 23 7
76366 10 1
85226 9 4
365834 47 7
417365 25 3
395910 24 11
253173 33 8
399415 35 9
424386 47 9
334541 6 11
239149 49 7
7838 2 8
338351 41 2
236912 40 10
127907 19 1
94411 45 5
132998 33 6
410024 38 2
165703 17 2
170868 32 3
326513 3 9
73644 44 5
428778 21 6
163917 11 7
398802 16 5
55795 38 6
427886 6 6
56566 4 6
222941 15 9
426749 39 10
31550 22 10
253133 40 4
339677 8 10
273935 36 5
244836 40 6
61535 38 3
368502 49 3
490164 36 8
422874 3 11
265010 6 11
198435 6 11
355206 21 6
394389 34 7
195240 38 8
16875 1 3
371553 14 1
230708 40 1
191022 31 11
452346 41 2
82591 42 5
497418 46 11
163926 36 1
26047 31 8
270214 33 5
200805 7 9
141088 39 4
258113 37 2
323927 19 3
61399 28 11
394253 29 4
213772 37 2
200400 9 9
499258 35 6
80776 25 1
336179 4 9
449898 35 11
24225 11 3
416932 17 1
28531 35 11
216075 31 7
415338 43 8
173003 31 3
368250 14 2
959 31 1
174129 7 6
224073 22 2
300303 48 11
284025 25 8
83313 10 1
376884 43 5
460833 21 4
424599 49 10
157069 3 5
377710 21 10
163808 10 5
179813 17 10
263178 12 6
319147 20 4
366533 42 5
380775 14 10
20561 34 4
49947 48 11
175446 46 4
391206 38 3
369794 27 1
467164 41 4
388431 33 6
175579 43 2
97997 3 5
166472 1 9
22222 10 7
186653 9 1
26699 8 11
311677 49 9
262144 41 10
170806 10 5
409841 11 5
383253 3 2
125503 3 11
119896 18 3
346856 39 11
85328 15 6
41508 48 3
222569 5 3
288166 14 1
49722 26 5
385023 3 5
175494 27 3
322852 23 7
335385 47 7
480175 45 4
430901 41 9
150621 33 9
353089 39 9
46023 31 4
369772 2 8
223292 37 10
257080 12 1
351643 25 10
372296 29 11
31436 26 2
385386 39 9
119342 21 11
71057 13 2
333020 21 4
32726 48 2
446558 24 1
176075 12 1
221881 43 9
459246 39 8
273501 19 4
180877 36 7
77415 39 9
95462 19 7
357744 9 2
455744 41 6
483461 13 11
191105 18 3
251372 25 4
419484 20 6
290923 43 9
61900 18 4
117616 32 1
416604 38 3
196789 9 3
214393 45 11
344251 46 7
264613 25 11
134888 38 1
219859 25 10
338066 41 2
102769 47 11
346059 19 8
271984 21 1
394342 17 3
236936 13 3
23623 40 4
402111 17 1
175067 45 7
115625 11 1
438199 10 3
280610 5 8
278074 42 9
337489 41 8
288529 12 4
240579 10 9
113824 5 3
490047 24 3
335921 17 9
435023 19 8
342847 2 4
33076 22 1
366329 33 3
175634 32 11
457855 46 3
166730 4 11
210527 31 5
471598 4 3
107016 47 7
192215 46 4
482213 1 7
473824 45 5
299367 35 8
371715 44 7
80906 15 8
228755 15 8
83932 44 11
369301 5 10
76284 13 11
280662 33 1
117705 29 2
271988 18 11
241816 26 3
402394 41 7
138597 17 1
189866 35 11
250446 20 6
351844 3 8
429898 34 2
280250 34 2
492117 13 11
427725 47 8
459260 7 5
262281 35 5
437470 36 11
88681 47 7
353775 11 4
183135 27 8
95144 23 4
267529 17 4
400287 19 11
479149 33 6
152038 16 7
127458 1 7
241343 25 11
481074 9 10
412984 3 5
376190 12 2
89993 31 5
450253 4 6
343577 23 3
145943 22 1
334668 30 1
350048 32 10
442397 38 10
243025 9 1
137863 33 9
5272 44 1
252351 5 2
172486 18 8
299109 15 1
333314 3 9
134442 46 5
469916 29 4
31161 20 1
164724 43 2
153947 10 4
70082 19 5
139373 37 3
195272 6 5
189770 2 11
290661 13 7
493384 34 4
66700 1 10
191287 47 3
417310 18 5
428204 46 1
286045 11 8
296379 11 5
363301 17 4
401509 25 6
203932 5 11
121449 11 8
159671 30 2
372593 30 1
125866 13 1
481993 31 11
370123 24 8
186193 1 6
97220 11 10
256036 12 1
75883 25 7
160869 35 4
57719 49 11
339427 5 5
70734 29 10
99898 36 7
247089 29 3
395076 34 3
413795 43 2
147398 30 2
272260 6 4
386379 49 5
76061 34 4
375682 25 10
136027 7 7
217088 7 4
318512 3 6
422227 15 6
432881 8 4
391859 42 6
190547 48 7
301927 25 11
120354 24 7
51139 38 4
189268 7 3
293010 30 10
104007 35 4
183999 27 11
382857 25 7
220633 40 11
483207 32 5
282978 12 10
182092 43 5
274354 42 3
21181 5 7
315642 3 1
256313 32 6
461241 8 8
328878 28 4
44404 11 5
183826 41 10
110431 10 10
493043 18 2
373795 38 3
128185 7 2
176899 30 6
411996 33 5
377983 30 11
168112 18 6
68486 16 6
292381 44 10
6419 49 10
435777 17 1
47153 17 7
458786 18 5
293826 34 6
297259 34 11
329812 9 10
182735 4 10
198817 15 9
499879 39 11
494731 16 2
408674 1 9
149412 41 5
86220 36 3
113244 40 8
223683 30 1
257117 44 5
127213 6 6
274749 1 7
436588 31 3
52500 14 7
7140 21 8
467957 19 4
711 30 5
345230 47 3
330740 23 5
424325 15 11
158019 40 11
302083 31 3
65530 1 5
251046 13 2
88444 28 10
197422 39 2
43048 19 1
152642 22 4
233782 36 8
354336 12 4
411649 5 9
171515 32 1
123187 40 6
276735 31 10
32437 49 6
62339 22 5
62186 43 8
188967 11 2
277168 15 3
482156 48 3
155293 27 5
156400 37 2
385326 32 5
331611 4 6
298575 40 5
121093 8 9
64742 22 6
288251 25 2
36524 12 11
493169 32 3
431274 24 10
55516 48 6
184397 29 6
493606 11 7
42786 7 1
367564 10 10
15666 36 2
295956 49 7
38735 29 9
304727 26 1
128 13 1
165427 37 2
40035 42 4
227711 4 3
362730 47 3
467658 21 3
289556 37 9
312233 24 1
31341 10 2
237933 42 2
499651 11 1
415536 12 5
96058 9 2
25412 8 11
419063 14 2
4566 48 2
258609 39 1
125752 42 3
493704 40 11
468036 3 5
186183 15 6
16328 26 3
22153 3 1
18799 44 3
65075 14 10
95205 12 7
56151 2 10
391310 6 4
249247 29 11
98457 20 10
389544 10 4
430499 2 5
270082 42 9
23543 16 4
190078 8 3
481609 13 9
466033 24 2
231787 37 1
232847 46 9
20696 31 6
5292 47 6
34344 13 10
194159 47 11
323844 2 2
47558 3 4
401351 24 7
204567 17 5
334243 33 7
356097 46 11
238445 1 8
315145 7 2
435724 23 7
141415 21 8
304721 25 6
204272 39 9
299052 3 6
33737 17 9
249324 45 10
281440 28 2
213728 1 6
198590 4 2
200190 8 11
57721 39 5
456885 11 3
472090 4 9
236699 41 2
61164 38 8
107318 4 11
232794 36 4
361188 27 2
40807 28 7
151822 31 5
273305 2 5
102108 10 2
10755 1 3
43394 34 10
396278 40 10
49699 1 4
363620 48 2
127862 23 4
232529 42 11
252662 6 11
310965 44 6
473409 40 9
430949 34 7
465194 23 9
417769 23 5
152108 31 3
443328 17 10
485487 41 6
493524 41 2
189718 20 10
47975 9 3
9463 10 4
59423 47 2
192621 48 6
371400 22 6
234476 10 2
207707 44 5
79189 41 7
365246 41 10
397916 15 7
384968 36 5
38864 17 2
419948 21 5
215168 27 2
474241 29 9
302832 47 3
201487 41 8
243381 33 11
214410 28 1
266136 45 3
181221 24 11
300768 35 2
257869 4 5
488788 4 7
240859 35 4
239697 1 10
91279 34 1
106870 1 2
395070 9 3
5993 23 2
75023 15 6
322045 4 5
35521 42 8
340754 48 7
212645 27 7
123975 8 10
210400 19 7
365287 47 4
481512 46 10
430441 20 1
131924 14 8
390324 24 1
466692 40 9
214361 33 5
274857 44 8
371571 11 3
377334 28 2
394137 48 7
209872 12 4
46804 19 9
2584 9 3
99499 44 8
132585 19 6
71033 44 11
208197 33 6
362415 48 8
222075 19 6
491520 40 9
138795 45 5
450131 14 1
100813 21 9
36554 5 8
452111 13 1
238108 25 4
1578 23 6
345749 7 9
480002 5 7
444486 31 10
307710 49 9
231940 33 8
35158 21 3
105691 29 11
305476 15 10
175298 13 6
28009 12 3
257372 35 1
281205 5 11
128661 45 2
322571 45 11
220266 42 2
169030 13 1
81100 48 2
194099 43 1
169406 20 10
483626 47 11
244232 47 5
425294 37 8
1885 32 11
359416 34 3
59447 16 1
353888 45 2
492883 47 10
288414 43 8
339512 45 4
299516 44 10
413984 32 4
27195 32 1
140488 1 5
87362 22 4
87300 35 10
495607 1 6
406474 20 4
44300 11 8
47217 44 9
330645 4 3
401842 23 7
342059 47 4
193512 10 3
337200 19 3
375161 32 2
134433 2 3
274061 14 4
291198 47 1
374366 8 5
181333 36 4
418270 38 11
5225 49 10
358820 30 3
66354 23 10
450054 7 3
458482 27 10
129144 3 8
134664 6 10
164783 8 1
347493 7 2
400512 44 7
199650 1 9
377178 5 6
191909 22 7
38076 27 1
322523 26 3
58558 30 1
287539 10 3
410612 37 1
489915 8 4
348907 8 11
21887 12 11
449731 28 9
304671 47 3
415625 42 6
257962 27 4
338348 44 5
442600 40 9
371699 13 2
198956 37 2
489003 28 2
109059 11 3
470409 20 3
259055 5 1
386079 21 5
150085 4 6
334998 11 2
43049 23 9
279841 43 9
428413 48 4
396929 42 4
337326 36 7
149934 14 11
255168 29 1
331398 12 7
485559 48 2
265633 38 11
452922 48 8
123296 3 2
351582 31 10
373364 44 3
21134 10 7
281368 8 6
459775 19 10
302485 30 4
198963 21 10
412770 18 2
468232 24 7
157697 49 2
406196 27 9
260273 25 1
279298 33 3
25856 29 5
494680 44 8
470841 12 8
359065 5 11
495063 39 9
360661 4 6
125662 12 9
495427 46 10
364674 11 3
410254 20 6
451300 32 10
333548 1 1
213345 29 6
217821 11 3
88646 48 2
73487 37 1
54152 12 4
389425 12 8
461858 25 1
318795 38 11
187676 29 1
443546 14 6
211514 24 1
156179 28 11
165232 42 11
18145 18 6
423506 8 2
29781 22 3
468211 15 6
51561 40 7
69595 14 11
132838 49 2
427326 46 9
248402 16 4
486492 29 2
355582 36 4
294569 35 6
451384 49 9
304531 23 10
282130 27 1
191215 48 3
385028 44 5
248843 40 11
51003 39 1
1276 17 2
40393 10 7
146763 36 11
213702 13 11
61698 13 4
158089 23 9
480535 36 3
319345 25 2
193415 47 6
299262 44 6
265957 39 4
68239 20 6
299257 27 7
108667 7 2
75734 3 1
195605 23 8
477592 22 3
61292 2 11
144862 22 10
216902 19 6
172333 38 11
358819 37 1
159706 7 3
348544 5 3
322754 17 7
315071 24 3
149591 13 10
156042 9 7
33482 12 11
17428 38 10
139755 7 3
275400 38 6
496737 37 1
453089 22 10
6656 7 8
38607 10 8
440193 6 3
430582 12 6
370266 32 5
383407 43 4
358872 21 10
231262 38 3
238287 6 1
369156 21 7
149564 23 11
169757 40 1
297305 37 4
156983 12 7
198563 3 7
189818 39 6
223886 13 4
313000 46 9
264691 40 2
21278 23 6
360848 48 11
94754 21 2
270800 25 4
444838 45 11
333550 34 3
208850 6 11
230135 19 6
4573 8 6
10278 16 3
380223 1 6
303659 27 5
326242 31 11
305491 23 6
252616 4 4
87037 17 6
74756 15 1
19707 44 3
39270 10 1
222240 20 10
55308 12 10
375592 19 11
450496 23 6
1913 42 7
386178 39 5
291323 32 9
29010 44 8
181243 6 10
66590 7 10
243936 23 1
364806 7 4
452316 36 6
295252 12 5
33747 33 8
322139 43 8
216387 11 7
435712 26 9
25084 23 2
439064 24 3
443560 14 7
336433 31 10
440911 29 4
461340 45 5
331858 8 5
238090 17 7
403821 2 2
273007 47 7
183096 32 7
260612 23 2
347588 42 11
86444 25 3
129918 35 6
137596 7 8
146575 33 11
390277 20 8
38418 31 11
429742 28 9
240679 28 11
315048 14 2
52143 41 1
353969 8 5
328521 38 10
426976 20 11
350126 46 11
95393 11 11
314573 11 4
483811 31 8
176032 44 1
432790 46 11
240132 20 10
366233 49 2
161990 19 11
444100 8 8
222934 35 4
351474 19 3
345523 2 1
361985 23 7
297052 16 9
133517 1 6
177110 25 6
438025 1 1
496757 39 4
