mbr+ god plt
3835 1992 3843
7938 1992 2165
4865 2002 3750
4422 2002 4599
3345 1991 2546
5593 1990 2930
3007 1993 2199
3911 1994 1837
6030 1993 3442
4741 2002 2375
5928 1991 4178
5869 1999 2999
5092 1995 2552
6834 1999 4722
8874 1998 2339
7463 2003 1373
4512 1994 2922
8809 1993 2672
6552 1992 1593
7467 2003 1744
9199 1991 3438
4717 1999 3432
5853 2001 2020
6789 1999 4583
3626 2002 3967
8387 1995 1431
6463 1999 3203
6382 1991 1368
3175 2001 1465
8368 2000 3085
7050 1995 4358
6565 1992 4603
3382 1998 4625
7672 1995 2004
5516 1998 1270
6747 1993 4522
7430 1997 1253
4855 1993 2274
8359 2002 2870
3186 1998 1075
6846 1998 1317
7885 2001 4598
4004 1998 2029
6754 1991 4874
4460 1999 2389
9493 2000 1258
8477 2003 3538
6500 1994 4740
9354 1990 2399
9712 1994 1567
3207 1992 4901
9167 1990 3040
3895 1994 4484
9380 1993 1770
8248 2001 3140
9857 1992 3926
3608 2003 2357
5780 1998 2597
3622 1996 3689
4205 1991 3195
6333 2003 1051
8776 1999 1541
7442 1998 2345
6882 1995 3581
9055 2000 1703
3732 1997 3929
6709 2000 1664
3825 1991 1390
8658 1999 4103
3196 1999 4867
6013 2000 1485
8897 1994 4930
5445 1992 3088
9166 1995 1909
6936 1992 4238
7600 2003 2329
6251 2000 2447
9267 1990 2604
3780 1995 4547
9278 2001 1723
6161 1994 2456
5293 1994 1182
8001 1997 2899
4621 1997 2602
6793 1994 3220
6246 1997 3068
7526 1995 2274
6189 1998 3397
4860 1990 4965
8230 1999 2356
5278 2001 3784
9114 2003 1960
7184 1991 2216
3072 1991 3976
9802 1997 4900
4813 1997 1701
9141 1994 3437
4465 2001 4265
5268 2001 3576
5433 2003 1148
8639 1998 1854
8636 1994 3293
4786 1999 1873
7160 2002 2271
7166 1993 4683
6332 1991 2389
9496 2000 4642
9759 1999 2383
7235 1994 4149
9938 2001 1317
4005 2000 2774
5280 1998 3499
7366 2001 3603
7883 2003 1976
6786 2002 1886
8513 1997 3875
9264 1990 1576
8425 1993 4667
7617 1996 2153
6073 1994 4458
7766 1997 3150
8652 2003 4970
3854 1995 2565
7379 1995 2768
6704 1995 4445
8646 2003 3233
5726 2001 4694
3193 2002 4403
4986 1992 2980
7451 1999 4502
3403 1996 4119
9003 2000 2676
6549 1999 1377
5233 1993 2571
5504 1995 2520
7015 1995 4565
3806 2000 1350
7871 2003 2010
4014 2002 4448
9225 1992 2843
5215 1993 3942
4395 1999 1147
8674 1996 4633
8804 1994 4373
9240 2001 3980
3786 1999 1804
9199 2001 1499
8429 1998 3257
5377 1990 4973
5044 1999 3526
9941 1992 4102
8882 1996 1682
4896 1990 2121
4433 1996 3404
5385 2000 3775
4693 1996 2720
9962 1995 2950
9511 1997 2083
5478 2000 4369
8004 1999 2656
3517 2000 4394
4232 1992 2414
9698 1992 1413
3966 1997 1339
3788 2003 3938
5548 1995 2940
4120 1992 3564
7892 2003 4030
5391 1997 4325
7459 2001 2152
4819 1991 4608
9278 1991 1848
3981 1995 2376
7078 1999 4270
8997 1993 4093
8505 1995 3430
6673 1999 3769
4457 1992 1007
3069 1995 2577
4339 1991 2333
6380 1997 2590
8153 2002 1694
7404 2000 2897
3847 1999 4593
5188 1996 4194
7118 1992 2597
3514 1990 1341
8242 1992 2029
8040 1991 2220
7630 2000 1609
3084 1995 1996
6093 1997 2938
4918 1992 2881
7817 1995 3252
6440 1998 4812
7991 1992 3572
5357 2001 4556
7627 1994 4629
9144 1995 3978
6251 1994 1903
6149 1996 1078
4286 1990 1082
3438 1996 1803
3668 2001 4878
5108 1997 4758
5603 1999 3771
4699 2000 1783
9488 2003 3107
5107 1997 2480
3028 2001 3568
9638 1995 3237
5472 2000 1769
6553 2003 1505
9587 2002 1908
8943 1996 3260
3843 1993 3475
6175 1990 3219
7236 2001 4779
4505 1995 3137
8426 1998 4232
9054 2001 1048
5788 1990 4002
7728 1992 2905
6660 1997 3171
5478 2000 4105
5841 2002 3661
7099 2002 1199
4181 1991 2704
6821 1991 4524
7946 2000 4138
8291 1991 3354
8115 1990 1503
9499 2002 2315
3566 1990 4917
7095 1995 2481
9140 1991 2515
7076 2002 4417
9677 2000 4544
5601 1994 2709
4519 1998 3526
9096 1993 4053
3528 1991 4925
6676 2000 3551
3364 1996 4840
7087 1992 2631
4269 1991 1388
5567 1994 2633
9409 2001 3614
4554 2000 4902
3040 1990 4923
3668 1992 1270
3600 1994 2862
9739 1992 1276
4020 2001 2377
5711 2001 4864
4725 2000 1286
4029 2003 4805
5696 1995 2339
6422 1991 2433
3768 1992 1992
5935 1994 1351
4033 1990 1291
3864 1990 1669
9746 1993 2345
6106 2001 1167
6646 2002 1231
6657 1999 1996
3556 1996 4574
5910 1990 3875
4498 2001 3091
4251 1996 4264
4166 1993 4576
4907 2001 1688
9525 1992 3123
7398 1993 2357
3945 1996 3711
6132 2000 1651
9592 1994 4085
7769 1998 3716
4283 2003 3504
8473 1996 3669
3626 1999 2441
8686 1993 3659
9705 2003 1769
4791 1995 2980
3179 1995 3538
9780 1991 4813
6840 1995 4956
8504 1998 4634
7743 2000 3783
5450 1991 4464
5387 1997 4752
3454 1995 2514
9519 1996 3579
8047 1990 2733
5969 1991 3310
4051 1991 2032
6110 1991 4511
5780 2001 2178
4087 1994 4817
7763 2001 3679
7466 1995 4408
3899 1999 1478
6041 1996 4078
3647 2001 4383
8485 2001 1043
3083 1990 2623
5348 1995 1978
6444 1993 1004
6232 1991 4553
8793 1998 4700
4516 1993 4595
8383 2002 2386
9647 1997 1456
5349 2000 2358
5294 1998 4050
5569 1999 4581
6090 1994 4809
6532 2002 4386
8975 1995 2819
4981 1991 4359
3106 1995 1570
7051 1996 3229
9913 1994 3260
3535 1993 1299
8478 1990 1961
9756 2003 4540
9836 1996 2065
3579 1993 3896
6312 1999 3558
3056 1997 3118
6650 2003 3929
4367 1994 3471
8514 1999 3787
3393 2003 1581
9577 1993 1316
7054 1998 4300
4131 1995 1914
6246 1990 4438
9267 1997 3549
5495 1990 4786
3916 1993 1206
3661 1998 4764
5274 1994 4535
7405 1996 2570
5043 2003 1819
5689 1998 2172
3065 1999 2054
9178 1993 1459
5352 2000 4255
4563 1992 4767
6362 1994 2985
6209 2003 4663
9688 1998 4079
5026 1995 1243
3979 1991 3408
5534 1990 1254
3817 1999 1840
9927 1995 2285
9136 2000 4908
3563 2002 2527
7880 1992 1109
9920 1999 1300
4288 2000 4785
5982 1993 1730
3132 2001 3651
4538 1998 2299
5381 1990 3681
7482 1993 1952
5741 2002 2749
4388 2001 2937
3966 1999 2660
5235 1992 2488
5656 1990 4275
3606 1990 1015
5273 1990 2843
3720 1999 2651
9516 2002 1724
3550 1992 1349
5030 2001 3776
9018 1993 2647
3110 1991 4386
8766 1993 3979
9192 2002 3102
9790 1998 4005
8211 1994 2795
8359 1999 3341
6429 1993 1713
5128 2000 3801
7302 1998 1832
5660 2003 3935
3383 2001 2394
9723 1993 2995
9258 1995 1686
9546 2000 2711
4294 1993 3335
8447 1999 3503
6270 2003 4432
3552 1990 4919
3583 2002 1841
3816 1997 2413
3552 2000 2677
7157 1997 2157
3787 1998 2246
3971 1995 3556
8711 2003 2313
3841 2001 4175
7885 1999 2971
9490 1995 3727
7185 2002 3402
6171 1991 4442
9506 2003 4476
3365 1993 1064
5351 2003 1577
3305 1991 3111
9639 1993 1385
3469 1990 3527
8386 2002 2582
3706 1990 3498
6025 2000 1562
6132 1991 1419
9916 1994 3043
7449 1992 1195
5709 1995 1866
3037 2002 2735
5879 1990 1653
4039 1995 4177
4653 1995 1194
6183 1991 4563
8461 1990 1276
6205 1992 3495
8770 1993 1896
5989 1990 3933
9500 1992 2890
5432 1996 3980
4237 2001 2900
7553 2000 1911
5179 1994 1604
8059 1997 1616
3533 2003 2122
3221 1999 1828
7130 1991 2510
9618 2001 3465
6821 1990 1960
7405 2002 2612
9357 1993 1801
5159 2003 4585
4871 2001 2062
3571 1996 2137
6121 1998 1011
9423 1992 1485
5061 1993 4750
3697 1991 4858
5434 1992 3624
9678 2001 2082
7159 1996 4499
6326 1994 4812
6212 1997 2696
5950 1996 4964
9457 2001 4611
7666 1990 1500
6680 1992 3675
9550 1993 4288
3537 1990 2922
4177 1997 2676
5544 2001 4321
3953 2003 2350
5306 1995 1406
7594 1995 4711
3818 1992 4388
7452 2003 4951
5636 2003 4690
3702 1990 1539
9554 1990 2869
9559 1992 4364
9857 1998 4671
3829 1991 3237
8379 1992 2369
5546 1995 4904
8234 1994 1103
4326 1994 4765
5728 2003 4275
9396 1992 2244
3237 2001 3854
7794 2003 4410
8777 1997 3967
3854 2002 1461
6740 1995 1492
3541 1991 1563
7864 1991 3806
3119 1991 1732
9864 1993 4290
3566 1996 4806
4307 1992 2909
6051 1991 2636
8293 1990 2687
4839 1990 4131
6167 1997 2018
8933 1993 2391
7374 1997 1518
5773 1997 3398
3125 1998 2106
8149 1998 2050
7517 1999 1745
9082 1990 1022
9877 1996 1260
5011 1992 4253
4302 1995 4611
4681 2003 3642
6916 1994 4236
6097 1997 3460
6643 2001 4820
3440 1997 4358
7147 2001 4435
5170 2003 3247
7683 2002 2586
9442 2000 2634
5184 1998 1784
3986 2003 2060
9124 2000 4820
5358 1998 1338
9782 1996 1299
4329 1996 3559
4661 1998 3132
7891 2003 1967
3355 1994 4824
8230 1999 1990
6822 1999 3020
3599 2001 2860
5990 2000 4190
9052 2003 4852
8721 1996 1382
5309 1997 2890
8009 1996 1062
6416 1999 4742
6835 1996 2952
6894 2000 1115
8839 1992 4511
7829 1995 3033
3961 1999 2050
7059 2000 4745
4580 1996 3449
7327 1998 1312
3380 1992 1416
4145 1993 2206
8994 2003 3197
5172 2001 2526
5988 1996 2984
6606 1994 1434
5161 1996 3251
9849 2000 1867
3467 1992 4280
9272 1996 3222
9827 1997 2674
3118 1999 4677
6556 2002 2878
5334 1997 3000
6923 1994 4600
5474 1992 1516
8796 1993 1673
6212 2001 2508
5284 2003 2315
5505 1990 4132
4401 1996 4264
3336 1996 1835
3272 1994 3217
4325 1997 1270
7360 1995 1659
6442 2001 3923
3420 1998 3853
9601 1993 1372
3038 1994 3028
8439 1990 1160
4511 2001 4676
4931 1992 3301
9248 2000 2470
7019 2003 3045
6707 1996 1415
5610 2001 3869
8536 2001 2161
8666 1991 2039
7632 1990 2248
9079 2002 3670
6477 1996 2738
3865 2000 4319
5088 1998 1412
6353 1999 3158
3994 1991 1762
7336 1990 4381
9514 1991 2948
9181 1999 2285
9686 1990 1773
9265 1992 3827
7097 1990 2898
3349 1993 1900
6296 2000 1476
8702 2002 3249
4869 1992 2632
6218 2001 3782
3050 1999 4869
8281 2002 3485
5318 1991 3893
7204 1994 3832
6697 1992 4727
8152 2000 3152
9300 1990 4660
4939 2000 4255
5226 1996 2521
3446 1997 3550
7591 1991 3997
3110 2003 3257
8537 1999 4115
6046 2000 1502
6905 1992 4180
6828 1991 3669
3253 1992 2326
5281 1999 4549
9884 1993 1465
5516 1992 3214
3032 2000 1188
9954 1993 2389
9031 2001 1117
7153 1997 2573
3555 1997 3163
8500 1993 1368
7471 1999 1278
5051 1991 2237
8743 2003 4277
9923 1991 1681
8083 1992 2709
4902 1990 3572
3051 2001 4411
7333 1994 2988
7056 2002 2287
9483 1996 4905
8825 1990 2248
3338 2001 1271
7841 1991 1904
7105 1996 1566
4568 1999 1204
7621 1993 2378
6380 2003 4510
4276 1992 3571
3460 1992 1517
4215 2002 2725
8007 2003 3910
8159 1991 4118
6042 1996 1933
5126 1990 3852
5643 1996 3462
4308 2001 1451
4250 1990 1616
7485 2003 2057
6031 1999 3590
5057 1999 4024
3572 1991 1121
8583 1991 1060
5035 1997 1606
4145 1998 3101
4899 1995 2544
6653 1996 4100
4507 1992 1134
5245 1999 4051
8145 2000 4811
7558 2000 1066
7679 1990 3437
5503 1993 4882
9210 2002 2122
8055 1990 4447
8183 1998 4202
9844 1995 1091
3686 2002 3007
6542 2002 4684
6397 1994 3860
8900 1998 1563
8667 1994 2265
3316 2003 3278
6104 1992 1163
8519 1996 1044
9774 1997 2651
7077 1994 2341
6833 1993 2213
4509 2003 4263
9560 2003 2000
7760 2002 3139
6567 1995 3681
5624 1997 4634
9008 1999 1089
5506 1994 1895
8056 1993 4686
6602 1999 3808
4789 2001 4691
3543 1992 4430
6453 1997 2843
4951 1999 3406
9260 1996 2027
8665 1991 4362
7164 2003 1428
4344 2002 2396
9312 1994 3319
4792 1994 3696
3212 1998 2938
6080 1994 2463
3251 1994 4284
8277 1999 1575
7400 2003 3798
6179 1995 2726
4505 2002 1866
9698 1999 2414
7609 2000 3408
5796 1996 4373
9097 1990 4701
5418 1994 1649
8252 2000 2492
8244 2002 2328
9620 1992 4881
9982 1996 3272
6379 1995 1277
8597 1996 4914
9226 2002 4742
6661 1999 3617
7420 1997 1124
6730 1995 1914
9156 1995 3011
5455 2002 4142
9776 1998 2827
3939 1996 2783
4499 1997 2044
5534 1997 3688
8437 1995 3797
6956 1991 3171
7814 2000 1443
8684 1995 3931
5368 1992 1850
9279 2003 2199
4895 2003 2373
6949 2000 3876
7759 2001 3340
5397 2003 3153
7610 2003 2673
9585 1991 1614
9653 1998 2338
6405 2002 1435
4226 1997 3331
9399 1994 3815
3399 2003 4757
6230 1990 4377
8379 1992 4748
8293 1998 4886
4047 1999 2480
9241 1990 2101
4555 2001 1292
9291 1998 4027
6736 2003 3059
4686 2001 4567
6854 1995 2711
4920 1999 2533
4351 1997 3739
5873 2002 2632
8492 1998 1521
7167 1990 1852
6473 1998 1955
4359 1994 3930
5538 1991 1785
4170 2002 4577
3434 1997 4966
9525 1991 1689
5194 2001 4577
5626 2002 4317
8021 1999 4182
6238 2002 2543
9476 1992 3012
5739 1991 2429
9672 2001 2102
8614 1997 4171
4120 1993 3813
8337 1997 1883
6664 1993 2632
5501 1994 2402
8836 2003 4397
3403 2002 3256
6293 1998 2075
5765 2001 1709
7321 1991 2631
5611 1993 3065
6103 1997 4408
9135 1996 1833
9258 1992 3057
7312 1999 3293
7841 1992 3678
6375 1990 1383
9087 1995 3873
8280 1999 3868
7458 1995 1878
7264 1997 1246
5958 1996 4809
8397 1994 1864
8551 1997 1883
6043 1992 2164
4030 1997 3022
4023 1992 2260
8229 2003 1887
9327 1990 3429
4806 1990 4898
5614 1991 3612
8006 1997 3108
6458 1996 4544
5815 1994 1263
6958 2000 3188
5322 1993 3538
4485 2001 3910
9521 1996 2286
6948 2000 4390
8127 2001 4220
6248 1991 2542
5460 1998 4592
8115 1997 4482
3265 1994 4232
9487 1993 1258
3149 1990 3432
5516 1990 4577
6673 2003 4229
5869 2002 4188
6173 1991 1029
8638 1999 3777
6865 1997 3528
7216 1994 3028
9007 2003 2847
5736 2000 3031
6144 1999 3956
6809 1995 3269
6634 1997 1215
9933 2002 2999
4631 1990 2176
8439 1998 3482
6102 1990 1093
3654 2000 1318
9350 1993 2456
9555 1992 1281
3450 1994 3168
9210 1991 2715
4523 1996 4493
3943 2003 4014
6632 2001 1326
3022 1994 1323
6591 1998 3533
3612 2002 1988
3788 1998 2067
3656 1998 1118
8838 1994 2142
4272 1993 3073
8374 1998 2101
5557 1991 3566
9629 1998 4203
8057 2002 2765
7601 2001 4204
8039 1999 2716
7991 2000 1489
4707 1992 3671
5303 1991 1473
6280 1990 4782
7457 1994 3680
3813 1995 3947
7145 1995 2000
3081 1992 3278
9434 1996 1716
3987 2003 3898
5337 1998 2133
7844 1999 3982
6416 2002 1143
8365 1997 3161
3309 1993 3385
4554 1999 4154
9006 1996 2596
6605 1997 3727
4982 1994 1624
3439 1995 1582
7299 1994 2982
5239 1993 4732
6381 1995 3214
9502 1998 3815
7380 2002 1257
8237 2003 2669
9909 2000 4448
3331 2002 4429
4543 1996 3299
9488 2002 4009
4134 2002 2530
5977 1991 2378
5493 1990 4493
3451 1993 4687
8730 1996 4261
5140 1991 2414
5168 1995 1620
4229 1992 2653
4065 2003 2674
3597 1990 2726
5611 1998 4697
9233 2002 1968
6237 1991 3024
5287 1994 1812
3344 1990 2077
9300 1993 3045
3836 1992 2792
3446 1996 3645
6424 2000 4856
9986 1998 2340
9094 1995 3940
8177 1993 1390
9125 1999 4846
7157 2002 2419
5056 1990 3043
6713 1991 1944
3736 1998 3389
5983 1996 2208
6615 1994 4370
3238 2002 3808
8090 1990 2291
5823 1991 1946
3154 2000 4057
7299 2001 3227
9082 1996 2066
9356 1992 4868
3986 1990 4456
5422 1990 3004
8551 1994 2774
3939 1995 4446
8080 2000 2114
6291 2000 1707
6096 1990 2684
3844 1990 4526
5047 2001 4164
4585 1994 3094
8104 1997 2093
9165 1999 4031
9752 2002 4532
4697 1995 3072
3378 1993 2963
8353 1994 1891
3139 1990 1415
5647 1994 3680
3989 1994 1429
8756 1990 4010
5208 2001 3390
6816 2003 4490
5000 2000 3111
8010 1997 3723
7950 1993 4107
6790 2001 3521
3597 1998 3448
9431 1999 4235
4335 2001 1991
5373 1997 3422
3120 2000 4038
7664 1998 1097
9931 1997 4307
5397 1993 1814
3869 1994 4197
3111 1990 3557
7660 1993 4219
3675 1998 4801
5670 1991 2737
8225 1999 1078
9128 2000 1110
8254 1993 3715
5562 1992 1622
3016 2001 3225
3538 1990 2636
9421 1997 3615
8084 1992 2649
5975 1996 2635
7730 1992 3277
6086 1997 1285
6258 1999 2553
8862 2000 1589
3058 1998 2222
7541 2003 1007
5476 1999 1287
3498 1996 1048
6267 1999 3126
3917 1997 1034
5069 1992 3393
4836 1999 4647
9328 1992 4593
6083 1990 4413
4122 2003 4529
5102 2003 1319
4656 2001 2634
5810 2000 2169
3728 1991 4592
4923 2002 1449
3334 2003 1000
6917 1999 2882
5938 2002 4908
9519 2003 2315
7851 2000 4974
9231 1990 3187
5794 2000 1249
3266 1992 3578
8306 2001 1442
5531 1990 3973
5646 1996 3898
9086 1999 2549
7418 2002 4517
9766 2002 4243
4549 1990 3719
9838 1994 4904
6236 2002 2943
8554 1990 1818
7340 1994 3921
5507 1997 3334
5222 1991 4262
5054 1991 3468
7918 1994 3887
8362 1999 2605
9843 1999 4179
9779 1992 1609
8594 2001 2039
6530 1997 1491
9356 1991 2118
4698 1992 4190
5457 1998 2733
8305 1995 2375
4364 2003 4992
3423 2000 3636
4066 1997 2408
4893 2001 4711
6972 1994 1208
7447 1998 1303
5595 1990 1440
6677 1993 1627
6609 2002 1405
7210 1990 1088
5242 2000 4728
9326 1999 2136
4709 1993 2646
3721 1991 3796
4543 1992 2581
3609 1996 2780
9092 1991 4834
5016 2003 2057
9496 1990 1483
9293 1994 1832
4250 1990 1564
5853 2003 1213
4847 1996 3193
9105 2000 4343
6951 2001 4647
6550 1995 1726
4207 1995 2977
9761 1997 2458
4645 1997 2891
3831 2002 2311
7520 1992 1883
3138 2000 1190
4226 1994 4956
5341 1998 1678
6193 1990 4614
6747 1998 2932
8730 1993 2964
4336 2000 1265
6788 2000 3026
9623 2000 3063
9348 2001 3950
5005 1995 2768
4873 1991 1154
4770 1997 3181
3703 1993 2834
3899 1999 3252
3321 1998 4757
5720 1994 3874
4491 1990 1831
9439 2000 2240
6209 2001 3216
6284 2001 3704
3666 1993 4930
7361 1998 3739
7315 2000 2056
4454 2003 4847
3187 1992 2343
9773 1994 1319
4502 2000 3017
3500 2003 2202
8983 1997 1396
4909 1993 2734
4316 1997 2567
9500 1994 1908
8123 1990 2327
5122 1999 1521
5810 2003 3985
4179 2001 3418
6013 2002 3913
3508 1996 1554
7926 1994 1566
4821 2002 1433
4528 1992 4650
8820 2002 4014
6986 1991 3196
7177 1992 3681
4790 1996 4282
6210 2000 4248
6057 1998 1850
8178 1997 1984
4658 2001 2929
6176 2001 3252
5808 2002 3860
9889 1993 1640
8141 2003 3153
4467 1993 4410
5607 1996 1654
4141 2003 4481
7145 1990 3715
9432 2001 1802
4953 1996 3914
6406 2000 3669
8829 2001 3055
8762 1994 3136
6143 1996 1774
8675 2002 2802
8757 2002 3979
7059 1996 1401
6819 2001 4510
7272 2002 2094
8464 1995 2547
6199 1993 2086
8082 1993 1732
4823 1998 2458
9537 1998 3298
9081 1994 1360
7014 1991 3581
6794 1992 1904
7272 1993 1659
3453 1992 4679
8125 1995 3652
9990 2003 3695
8945 1997 4566
3154 2003 3604
6028 1995 1653
9152 2000 3469
7309 1992 3205
3566 2001 1406
9718 1997 2948
8955 1995 2024
4318 1993 2067
9607 1993 4707
7434 1990 4914
3242 1992 1133
3853 1990 3050
3508 1995 4045
5923 1990 2569
9617 1996 4027
4834 1991 1830
8085 1993 1184
7045 1996 3295
6996 1990 2048
6998 1999 4039
4987 1996 3355
7372 1999 2380
9075 2000 2159
9622 1997 2002
9122 1995 4179
3610 1998 2527
6713 2000 1485
5027 1995 1280
3608 2000 4121
9345 1998 3078
9502 1994 2314
9744 1994 3903
6638 1991 4708
8194 1998 1129
9450 2001 2559
7491 1991 3827
4747 1995 4708
7760 1996 4789
3516 1997 3032
5326 2000 3332
6550 2001 1091
7845 1996 3602
9322 1992 1526
7233 1994 2523
4643 1994 3497
6648 1990 1290
8652 1992 2130
8799 1994 2780
5668 1999 2207
8234 1990 1961
7591 1990 4488
5431 1996 2050
7735 1990 3965
9674 1997 4455
6510 1992 1656
4903 2000 2557
3397 2003 4208
6352 1993 3877
6470 1999 1647
3225 1996 4236
7097 1993 4901
5972 1995 3393
8813 1996 3617
3393 1990 2497
7840 1998 1682
7297 2000 3858
6284 1998 1518
3386 1990 3875
3996 1990 2130
6436 1992 2456
3389 1990 3592
7835 1993 1973
5293 1990 1418
3484 1998 4614
6344 1990 3245
5968 1995 2347
4094 1993 1214
8309 1996 3340
9574 1993 4904
6671 2000 3568
6827 1993 2946
5198 1997 4266
5461 1990 1592
3414 1994 2138
3591 2001 1162
5096 2000 4931
3203 2002 3593
9520 1999 3332
5034 1999 2201
8615 1994 3076
7585 1993 4006
4829 1999 1412
6154 1999 4315
6536 1999 3195
8286 1990 4272
9435 1990 2618
5525 2001 1085
4834 1996 1949
8291 1995 4852
3255 1998 1153
9992 1993 4690
9214 1995 1282
9268 1996 2274
6212 1998 2006
9258 1998 2389
7175 1996 2616
8763 1995 3602
5951 1997 2484
7290 2002 2915
4633 2001 2522
3536 1993 4290
4265 2002 4670
8896 2001 4014
4080 1990 2432
5606 1999 2023
4227 1993 2228
5259 1993 1920
3158 2001 2800
5608 2002 4337
8115 2001 4355
9586 1997 1134
3063 2000 2413
8342 1994 2324
7207 1996 4011
9930 1999 4936
3852 1992 4511
8313 1990 3189
7539 1998 4087
5031 1991 1673
5825 1996 1198
6405 1994 4578
8841 1999 3502
9073 1992 1558
8433 1995 2309
9738 1996 1827
3135 1998 4951
5756 1999 1806
3429 2000 2111
4427 1995 1259
8865 2002 4191
6187 1999 1915
3749 1994 3890
3763 1990 4366
4488 1991 3878
5297 1992 2831
5036 2002 3641
6157 1990 4647
3763 1994 4500
4093 1996 2289
3436 1995 2027
7515 2003 4273
4690 1991 4271
8310 1990 1917
7672 2002 4425
5238 1995 1303
7482 2001 4550
7825 2000 4029
7657 1994 3675
4930 1995 3309
5953 1995 1209
9982 2002 4952
5266 1997 1626
8370 1990 3807
8409 1997 4008
3710 2003 1542
4084 1998 4071
9288 1994 4998
6657 1994 4102
7582 1994 4302
5363 1991 1825
7977 2001 2417
4615 2000 4649
6546 2002 4916
5754 1991 1766
7192 2002 2191
5940 1997 4958
8035 1992 4636
9528 1997 1429
4841 1995 4301
3837 2003 3919
3113 1999 3056
4942 1990 2986
6235 1990 2296
9598 2001 4990
9464 2002 2503
9295 2003 1919
5485 1993 3685
8463 1999 3813
3536 2001 3510
5356 1993 1251
6833 1997 2568
7556 1995 3389
9339 1994 4677
5082 1996 4160
7507 2000 2492
9890 1999 3637
4150 1994 1111
6147 1996 1911
6949 2000 3088
3839 1991 2979
5348 1993 2795
6419 1999 2716
9078 1994 3858
6386 2003 1328
9802 2001 2487
3782 1990 2652
5997 1994 1777
5220 1996 3956
8247 2000 1750
8921 1994 4693
6077 2001 4203
7042 1991 4086
8612 1996 3501
7003 1996 2957
4080 1990 4900
3625 1998 2228
6403 1991 4040
5193 1998 4705
4155 1998 4628
7971 1993 3006
5145 2001 4932
3724 2000 4942
8039 1994 3084
8059 2000 2723
9903 1995 4712
7168 2000 4818
3671 2003 3102
4126 1990 4417
8764 1992 4757
4343 1991 2557
4447 1993 1685
3428 1997 2808
4601 1991 3585
3273 2000 2848
9275 2003 4891
7195 1996 1662
7917 1994 3392
3089 2002 3279
5050 2001 2557
8356 2002 1002
4543 2000 1655
3126 1996 3877
3313 1994 3783
7538 1996 2189
4409 2000 3587
6448 1996 2411
7156 1991 2042
4278 1992 3015
3610 1996 2242
7497 2003 2172
9004 1992 2345
7278 1996 3221
9574 1993 2306
7896 1992 4113
7388 1995 1726
4930 2003 2698
7312 1998 3195
5372 1991 4446
4083 2000 4055
5158 1991 1367
6279 1995 1215
6947 1990 1064
6182 1996 1956
6517 1996 1502
3199 2000 3905
3297 1993 3019
6323 2003 3196
4598 1993 1516
4470 2000 2144
8003 1992 4684
3860 2003 3218
5972 2003 1395
3998 1996 2460
4558 2003 3272
8701 1992 2704
6481 2001 1758
9992 1997 4441
4527 2002 1428
8306 1992 2446
6782 1991 1567
9412 2000 4858
4605 1994 4538
3062 1991 3193
8083 1990 3093
4301 2000 1041
6595 1995 2223
6411 1995 3986
9662 1997 3501
8332 2002 2610
3511 1993 1804
3076 1994 1054
5706 1991 1362
3371 1996 1429
6548 1992 3496
3468 2000 4733
7532 1997 4530
7565 1991 2879
5449 1997 3277
6423 1990 4345
8304 1992 3498
8862 1993 3982
6668 2003 4140
5925 1991 1070
4687 2001 3916
5284 1995 4388
4021 2001 2299
5249 2002 1341
4172 1995 4168
8242 1999 2318
3515 2002 4666
9986 1998 4747
3365 2001 1993
5824 1999 3748
8407 1999 2124
5602 1999 1968
7858 1990 2076
5001 1994 3915
8346 2003 1211
8997 1993 4200
7656 2003 1824
5722 1995 2822
3542 1990 1146
6245 1999 1858
7469 1999 2514
3056 2001 3905
3547 1998 2107
6869 1991 3469
9229 1999 4916
3790 1999 2842
8771 1998 3811
5338 1991 3058
8673 1996 3079
8979 1991 1520
4361 1997 2834
9833 1993 1711
5995 1996 1126
7748 1994 3376
6008 1996 1028
3454 1990 3929
3479 1995 4544
8049 1999 4516
5180 1996 4361
5669 1996 2595
5854 2000 1866
8650 2003 3057
5952 1992 2467
4356 1992 2323
6536 2003 1513
5236 2001 3037
9468 1999 4328
4262 1992 1093
9451 1992 2139
7821 1998 4557
6917 1996 2274
8412 2000 3659
7491 1994 4720
3977 2001 4532
7608 2002 2885
6244 2002 2412
8368 1997 2328
8844 2002 3380
4442 2001 2032
8324 1996 2045
9362 1997 2412
3875 1999 1915
8852 1999 4898
3123 1991 3948
8925 1996 3031
6721 1996 1257
6313 2002 2867
7093 1990 2495
9096 2003 4353
7511 2003 2353
8598 2003 1442
8697 1996 4997
4232 2003 2618
5168 1995 1748
5728 1992 3578
5959 1992 2559
4669 2001 1273
6223 1997 3947
9828 2001 3733
3922 1998 2939
3647 1992 4393
9036 1993 3943
7200 1996 4738
5020 2003 4189
9481 1999 1810
4975 1999 3511
8862 1998 2360
5985 1999 1568
8006 2001 3021
9792 2001 4466
6801 1991 4532
9560 2000 4030
8633 1991 4118
7833 1993 2106
3613 1992 1797
5977 1997 2047
8540 1996 3769
3590 1993 2484
6540 1994 4785
3299 1998 1271
7953 1999 4694
7943 2002 1053
6722 1996 1695
6922 2003 1774
8447 1990 4633
3545 2001 1894
3720 1999 2122
7324 1994 2574
3515 2002 4468
5435 1992 2749
5884 1992 1161
7344 1990 4873
4379 1993 1565
6161 1997 3880
3785 1994 4528
